ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE
102433,8677,60,96,9.89,19.78,19.78
102434,9187,60,74,9.89,19.78,18.29
102435,9185,60,68,9.89,19.78,19.78
102436,8561,60,20,9.89,19.78,18.29
102437,8673,60,34,9.89,19.78,19.78
102438,8637,60,58,9.89,19.78,18.29
102439,8566,60,48,9.89,19.78,19.78
102440,8648,60,40,9.89,19.78,18.29
102441,8554,60,30,9.89,19.78,18.29
102442,8560,60,18,9.89,19.78,18.29
102443,8587,60,48,9.89,19.78,19.78
102444,8674,60,18,9.89,19.78,18.29
102445,9186,61,76,19.52,39.04,39.04
102446,8558,61,64,19.52,39.04,39.04
102447,8676,61,48,19.52,39.04,39.04
102448,8562,61,44,19.52,39.04,39.04
102449,8674,61,44,19.52,39.04,36.11
102450,9187,61,60,19.52,39.04,36.11
102451,8561,61,32,19.52,39.04,36.11
102452,8567,61,16,19.52,39.04,39.04
102453,9185,61,78,19.52,39.04,39.04
102454,8553,61,86,19.52,39.04,36.11
102455,8684,61,52,19.52,39.04,39.04
102456,8557,61,42,19.52,39.04,39.04
102457,8677,61,30,19.52,39.04,39.04
102458,9185,62,30,46.52,79.11,79.11
102459,8556,62,46,46.52,79.11,79.11
102460,8553,62,26,46.52,79.11,74.22
102461,8675,62,102,46.52,79.11,79.11
102462,8557,62,50,46.52,79.11,79.11
102463,8560,62,26,46.52,79.11,74.22
102464,8555,62,26,46.52,79.11,74.22
102465,8640,62,54,46.52,79.11,79.11
102466,9188,62,64,46.52,79.11,74.22
102467,8561,62,28,46.52,79.11,74.22
102468,8559,62,106,46.52,79.11,74.22
102469,8558,62,42,46.52,79.11,79.11
102470,9189,62,34,46.52,79.11,79.11
102471,8554,62,52,46.52,79.11,74.22
102472,8577,63,36,30.63,45.97,45.97
102473,8568,63,38,30.63,45.97,45.97
102474,8646,63,40,30.63,45.97,45.97
102475,8569,63,34,30.63,45.97,45.97
102476,8573,63,22,30.63,45.97,45.97
102477,8679,63,48,30.63,45.97,43.66
102478,8684,64,70,20.1,40.2,40.2
102479,8683,64,82,20.1,40.2,37.18
102480,8570,64,68,20.1,40.2,40.2
102481,8577,64,66,20.1,40.2,40.2
102482,8645,64,56,20.1,40.2,40.2
102483,8585,64,38,20.1,40.2,40.2
102484,8586,64,68,20.1,40.2,40.2
102485,8679,64,60,20.1,40.2,37.18
102486,8579,65,28,39.0,78.0,78.0
102487,8570,65,38,39.0,78.0,78.0
102488,8681,65,56,39.0,78.0,78.0
102489,8683,65,44,39.0,78.0,72.15
102490,8576,65,42,39.0,78.0,72.15
102491,8587,65,42,39.0,78.0,78.0
102492,8569,65,42,39.0,78.0,78.0
102493,8568,66,18,46.45,92.91,92.91
102494,8637,66,26,46.45,92.91,85.94
102495,8569,66,18,46.45,92.91,92.91
102496,8644,66,10,46.45,92.91,85.94
102497,8563,66,24,46.45,92.91,92.91
102498,8638,67,32,121.45,255.07,255.07
102499,8587,67,34,121.45,255.07,255.07
102500,8637,67,32,121.45,255.07,235.02
102501,8559,67,38,121.45,255.07,235.02
102502,8560,67,20,121.45,255.07,235.02
102503,8557,67,36,121.45,255.07,255.07
102504,8675,67,42,121.45,255.07,255.07
102505,8554,68,32,46.2,60.06,57.97
102506,8587,68,24,46.2,60.06,60.06
102507,8567,68,40,46.2,60.06,60.06
102508,8569,68,30,46.2,60.06,60.06
102509,8573,68,32,46.2,60.06,60.06
102510,8682,68,28,46.2,60.06,60.06
102511,8676,68,24,46.2,60.06,60.06
102512,8639,68,28,46.2,60.06,60.06
102513,8566,68,32,46.2,60.06,60.06
102514,8556,69,8,69.69,104.54,104.54
102515,8583,69,10,69.69,104.54,104.54
102516,8673,69,8,69.69,104.54,104.54
102517,8585,69,6,69.69,104.54,104.54
102518,8559,69,8,69.69,104.54,99.3
102519,9186,69,8,69.69,104.54,104.54
102520,8637,69,6,69.69,104.54,99.3
102521,8640,69,8,69.69,104.54,104.54
102522,8679,69,8,69.69,104.54,99.3
102523,8554,70,14,81.37,122.06,115.95
102524,8681,70,18,81.37,122.06,122.06
102525,8569,70,18,81.37,122.06,122.06
102526,8577,70,16,81.37,122.06,122.06
102527,8682,70,12,81.37,122.06,122.06
102528,8639,70,12,81.37,122.06,122.06
102529,8573,70,18,81.37,122.06,122.06
102530,8678,71,14,60.5,90.76,90.76
102531,8574,71,12,60.5,90.76,86.23
102532,8583,71,18,60.5,90.76,90.76
102533,8581,71,18,60.5,90.76,90.76
102534,8573,71,18,60.5,90.76,90.76
102535,8570,71,12,60.5,90.76,90.76
102536,8561,72,16,73.77,147.57,136.5
102537,9189,72,20,73.77,147.57,147.57
102538,8553,72,20,73.77,147.57,136.5
102539,8637,72,16,73.77,147.57,136.5
102540,8641,72,18,73.77,147.57,136.5
102541,8562,72,16,73.77,147.57,147.57
102542,8573,72,18,73.77,147.57,147.57
102543,8565,73,26,8.68,12.15,12.15
102544,8588,73,28,8.68,12.15,12.15
102545,8576,73,16,8.68,12.15,11.64
102546,8563,73,28,8.68,12.15,12.15
102547,8680,73,42,8.68,12.15,12.15
102548,8673,73,24,8.68,12.15,12.15
102549,8682,73,28,8.68,12.15,12.15
102550,8644,73,18,8.68,12.15,11.64
102551,8645,74,58,11.43,16.02,16.02
102552,8565,74,64,11.43,16.02,16.02
102553,8675,74,48,11.43,16.02,16.02
102554,9188,74,44,11.43,16.02,15.32
102555,8684,74,48,11.43,16.02,16.02
102556,8567,74,34,11.43,16.02,16.02
102557,8580,74,44,11.43,16.02,16.02
102558,8575,74,48,11.43,16.02,16.02
102559,9185,74,48,11.43,16.02,16.02
102560,8579,74,36,11.43,16.02,16.02
102561,8674,75,48,83.94,115.84,111.06
102562,8587,75,52,83.94,115.84,115.84
102563,9189,75,44,83.94,115.84,115.84
102564,8638,75,40,83.94,115.84,115.84
102565,8639,75,40,83.94,115.84,115.84
102566,8637,75,44,83.94,115.84,111.06
102567,8675,75,44,83.94,115.84,115.84
102568,8564,75,50,83.94,115.84,115.84
102569,8556,76,38,23.54,40.02,40.02
102570,8560,76,38,23.54,40.02,37.56
102571,8578,76,38,23.54,40.02,40.02
102572,8647,76,50,23.54,40.02,37.56
102573,8641,76,48,23.54,40.02,37.56
102574,8584,76,32,23.54,40.02,40.02
102575,8576,76,28,23.54,40.02,37.56
102576,8680,76,70,23.54,40.02,40.02
102577,8644,76,34,23.54,40.02,37.56
102578,8553,77,50,45.31,90.63,83.84
102579,8562,77,58,45.31,90.63,90.63
102580,8588,77,44,45.31,90.63,90.63
102581,8648,77,54,45.31,90.63,83.84
102582,8641,77,50,45.31,90.63,83.84
102583,8640,77,48,45.31,90.63,90.63
102584,8583,78,26,82.69,103.37,103.37
102585,8677,78,38,82.69,103.37,103.37
102586,8559,78,26,82.69,103.37,100.27
102587,8642,78,22,82.69,103.37,103.37
102588,8641,78,30,82.69,103.37,100.27
102589,8639,78,22,82.69,103.37,103.37
102590,8637,78,40,82.69,103.37,100.27
102591,8571,78,38,82.69,103.37,103.37
102592,8644,79,12,98.98,133.63,128.42
102593,8680,79,16,98.98,133.63,133.63
102594,8560,79,16,98.98,133.63,128.42
102595,8648,79,12,98.98,133.63,128.42
102596,8647,79,22,98.98,133.63,128.42
102597,8562,79,18,98.98,133.63,133.63
102598,8584,79,14,98.98,133.63,133.63
102599,8554,80,38,96.51,164.08,153.94
102600,8558,80,28,96.51,164.08,164.08
102601,8641,80,24,96.51,164.08,153.94
102602,8684,80,24,96.51,164.08,164.08
102603,8588,80,22,96.51,164.08,164.08
102604,8555,80,18,96.51,164.08,153.94
102605,8559,80,26,96.51,164.08,153.94
102606,9187,80,24,96.51,164.08,153.94
102607,8565,81,36,41.99,83.98,83.98
102608,8554,81,24,41.99,83.98,77.68
102609,8559,81,24,41.99,83.98,77.68
102610,8567,81,18,41.99,83.98,83.98
102611,8674,81,28,41.99,83.98,77.68
102612,8556,81,24,41.99,83.98,83.98
102613,8562,82,36,20.47,30.71,30.71
102614,8681,82,38,20.47,30.71,30.71
102615,8674,82,34,20.47,30.71,29.19
102616,8559,82,32,20.47,30.71,29.19
102617,9188,82,30,20.47,30.71,29.19
102618,8584,82,32,20.47,30.71,30.71
102619,8641,82,32,20.47,30.71,29.19
102620,9189,82,36,20.47,30.71,30.71
102621,9187,83,24,57.86,92.56,87.37
102622,8674,83,22,57.86,92.56,87.37
102623,8580,83,24,57.86,92.56,92.56
102624,8583,83,26,57.86,92.56,92.56
102625,8684,83,24,57.86,92.56,92.56
102626,8553,83,22,57.86,92.56,87.37
102627,8586,83,22,57.86,92.56,92.56
102628,8673,84,18,81.23,113.73,113.73
102629,9187,84,18,81.23,113.73,108.84
102630,8638,84,14,81.23,113.73,113.73
102631,8577,84,14,81.23,113.73,113.73
102632,8556,84,18,81.23,113.73,113.73
102633,8641,84,18,81.23,113.73,108.84
102634,8587,84,18,81.23,113.73,113.73
102635,8674,85,16,177.17,301.2,282.6
102636,8553,85,10,177.17,301.2,282.6
102637,8639,85,20,177.17,301.2,301.2
102638,8673,85,12,177.17,301.2,301.2
102639,8677,85,20,177.17,301.2,301.2
102640,8563,85,6,177.17,301.2,301.2
102641,8566,85,10,177.17,301.2,301.2
102642,9186,85,14,177.17,301.2,301.2
102643,8560,85,12,177.17,301.2,282.6
102644,9188,85,14,177.17,301.2,282.6
102645,8568,86,50,1.91,5.76,5.76
102646,8646,86,52,1.91,5.76,5.76
102647,8563,86,26,1.91,5.76,5.76
102648,8576,86,56,1.91,5.76,5.19
102649,8641,86,52,1.91,5.76,5.19
102650,8573,86,54,1.91,5.76,5.76
102651,9188,86,76,1.91,5.76,5.19
102652,8638,86,46,1.91,5.76,5.76
102653,8579,86,50,1.91,5.76,5.76
102654,8571,87,62,1.91,5.76,5.76
102655,8577,87,76,1.91,5.76,5.76
102656,8576,87,72,1.91,5.76,5.19
102657,8647,87,132,1.91,5.76,5.19
102658,8583,87,26,1.91,5.76,5.19
102659,8566,87,72,1.91,5.76,5.76
102660,8573,88,58,1.91,6.73,6.73
102661,8584,88,58,1.91,6.73,6.73
102662,8582,88,98,1.91,6.73,6.73
102664,8555,88,112,1.91,6.73,6.01
102665,8640,88,76,1.91,6.73,6.73
102666,8581,88,18,1.91,6.73,6.73
102667,8574,88,132,1.91,6.73,6.01
102668,8637,88,22,1.91,6.73,6.73
102670,8564,89,84,2.48,6.96,6.96
102671,8638,89,46,2.48,6.96,6.28
102672,8561,89,86,2.48,6.96,6.96
102673,8570,89,120,2.48,6.96,6.96
102674,8566,89,82,2.48,6.96,6.96
102675,8644,89,62,2.48,6.96,6.28
102676,8560,90,70,2.47,6.92,6.26
102677,8576,90,138,2.47,6.92,6.26
102678,8644,90,130,2.47,6.92,6.26
102679,8575,90,28,2.47,6.92,6.92
102680,8565,90,88,2.47,6.92,6.92
102681,8580,90,132,2.47,6.92,6.92
102682,8577,91,96,1.97,4.92,4.92
102683,8580,91,42,1.97,4.92,4.92
102684,8560,91,38,1.97,4.92,4.48
102685,8558,91,38,1.97,4.92,4.48
102686,8563,91,18,1.97,4.92,4.92
102687,8555,91,40,1.97,4.92,4.48
102688,8562,91,52,1.97,4.92,4.92
102690,8646,91,36,1.97,4.92,4.92
102691,8580,92,18,1.97,4.92,4.92
102692,8568,92,16,1.97,4.92,4.92
102693,8566,92,18,1.97,4.92,4.92
102694,9187,92,24,1.97,4.92,4.48
102695,8577,93,66,1.92,4.82,4.82
102696,8558,93,68,1.92,4.82,4.82
102697,8645,93,56,1.92,4.82,4.82
102698,8574,93,62,1.92,4.82,4.38
102699,8561,93,68,1.92,4.82,4.38
102700,8646,93,68,1.92,4.82,4.82
102701,8583,93,52,1.92,4.82,4.82
102702,8581,94,62,1.9,4.78,4.78
102703,8559,94,66,1.9,4.78,4.36
102704,9186,94,134,1.9,4.78,4.78
102705,8583,94,68,1.9,4.78,4.78
102706,8553,94,100,1.9,4.78,4.36
102707,8564,94,60,1.9,4.78,4.78
102708,8645,94,60,1.9,4.78,4.78
102709,8555,94,32,1.9,4.78,4.36
102710,9189,94,68,1.9,4.78,4.78
102711,8571,94,62,1.9,4.78,4.78
102713,8574,94,64,1.9,4.78,4.36
102714,8565,94,62,1.9,4.78,4.78
102715,8553,95,74,2.94,5.88,5.44
102716,8570,95,86,2.94,5.88,5.88
102717,8560,95,104,2.94,5.88,5.44
102718,8577,96,12,16.37,22.92,22.92
102719,8571,96,10,16.37,22.92,22.92
102720,8646,96,14,16.37,22.92,22.92
102722,8567,97,26,24.84,34.77,34.77
102723,8647,97,26,24.84,34.77,33.29
102725,9187,98,38,2.91,5.82,5.38
102726,8560,98,12,2.91,5.82,5.38
102727,8637,98,34,2.91,5.82,5.38
102728,9185,98,40,2.91,5.82,5.82
102729,8577,99,30,1.97,4.94,4.94
102730,8567,99,14,1.97,4.94,4.94
102732,8643,99,44,1.97,4.94,4.94
102733,8583,99,20,1.97,4.94,4.94
102734,8568,100,70,2.85,5.71,5.71
102735,8556,100,28,2.85,5.71,5.71
102736,8644,100,44,2.85,5.71,5.28
102737,8642,101,12,305.64,550.16,550.16
102738,8582,101,4,305.64,550.16,550.16
102739,8644,101,8,305.64,550.16,513.5
102740,8678,101,10,305.64,550.16,550.16
102741,8574,101,12,305.64,550.16,513.5
102742,8585,101,4,305.64,550.16,550.16
102743,8683,101,16,305.64,550.16,513.5
102744,8581,101,16,305.64,550.16,550.16
102745,8680,101,6,305.64,550.16,550.16
102746,8585,102,2,392.17,823.58,823.58
102747,8647,102,12,392.17,823.58,758.86
102748,8683,102,8,392.17,823.58,758.86
102749,8644,102,10,392.17,823.58,758.86
102750,8680,102,4,392.17,823.58,823.58
102751,8582,102,2,392.17,823.58,823.58
102752,8580,102,16,392.17,823.58,587.97
102753,8575,102,4,392.17,823.58,823.58
102754,8572,103,6,279.32,502.79,502.79
102755,8584,103,4,279.32,502.79,502.79
102756,8679,103,6,279.32,502.79,469.26
102757,8578,103,4,279.32,502.79,502.79
102758,8645,103,8,279.32,502.79,502.79
102759,8581,104,4,336.04,705.69,705.69
102760,8574,104,4,336.04,705.69,650.23
102761,8578,104,2,336.04,705.69,705.69
102762,8577,104,4,336.04,705.69,705.69
102763,8585,104,4,336.04,705.69,705.69
102764,8682,104,2,336.04,705.69,705.69
102765,8576,104,2,336.04,705.69,650.23
102766,8680,105,6,558.15,1227.96,1227.96
102767,8584,105,4,558.15,1227.96,1227.96
102768,8647,105,20,558.15,1227.96,1127.5
102769,8575,105,6,558.15,1227.96,1227.96
102770,8574,105,34,558.15,1227.96,1127.5
102771,8682,105,6,558.15,1227.96,1227.96
102772,8683,105,14,558.15,1227.96,1127.5
102773,8576,106,4,551.46,992.65,926.47
102774,8679,106,8,551.46,992.65,926.47
102775,8678,106,10,551.46,992.65,992.65
102776,8643,106,10,551.46,992.65,992.65
102777,8574,106,8,551.46,992.65,926.47
102778,8583,106,10,551.46,992.65,992.65
102779,8681,107,8,520.15,1144.32,1144.32
102780,8682,107,4,520.15,1144.32,1144.32
102781,8680,107,4,520.15,1144.32,1144.32
102782,8646,107,6,520.15,1144.32,1144.32
102783,8576,107,4,520.15,1144.32,1050.69
102784,8683,107,6,520.15,1144.32,1050.69
102785,8571,108,4,479.39,862.9,862.9
102786,8577,108,2,479.39,862.9,862.9
102787,8680,108,2,479.39,862.9,862.9
102788,8643,108,2,479.39,862.9,862.9
102789,8683,108,2,479.39,862.9,805.36
102790,8570,108,2,479.39,862.9,862.9
102791,8682,108,2,479.39,862.9,862.9
102792,8581,108,2,479.39,862.9,862.9
102793,8646,108,4,479.39,862.9,862.9
102794,8643,109,48,35.15,63.27,63.27
102795,8579,109,30,35.15,63.27,63.27
102796,8576,109,30,35.15,63.27,59.04
102797,8584,109,32,35.15,63.27,63.27
102798,8680,109,20,35.15,63.27,63.27
102799,8581,109,32,35.15,63.27,63.27
102800,8573,109,8,35.15,63.27,63.27
102801,8682,110,28,60.63,121.29,121.29
102802,8569,110,14,60.63,121.29,121.29
102803,8585,110,6,60.63,121.29,121.29
102804,8582,110,6,60.63,121.29,121.29
102805,8642,110,22,60.63,121.29,121.29
102806,8647,110,34,60.63,121.29,112.19
102807,8645,110,16,60.63,121.29,121.29
102808,8576,111,8,81.87,180.13,165.39
102809,8680,111,6,81.87,180.13,180.13
102810,8647,111,10,81.87,180.13,165.39
102811,8682,111,6,81.87,180.13,180.13
102812,8681,111,2,81.87,180.13,180.13
102813,8577,111,4,81.87,180.13,180.13
102814,8576,112,32,6.01,9.01,8.56
102815,8681,112,34,6.01,9.01,9.01
102816,8643,112,38,6.01,9.01,9.01
102817,8578,112,40,6.01,9.01,9.01
102818,8644,112,38,6.01,9.01,8.56
102819,8570,112,40,6.01,9.01,9.01
102820,8581,112,42,6.01,9.01,9.01
102821,8582,113,10,6.01,12.05,12.05
102822,8645,113,42,6.01,12.05,12.05
102823,8585,113,38,6.01,12.05,12.05
102824,8580,113,88,6.01,12.05,12.05
102825,8682,113,34,6.01,12.05,12.05
102826,8584,113,44,6.01,12.05,12.05
102827,8646,114,4,79.7,199.27,199.27
102828,8583,114,4,79.7,199.27,199.27
102829,8681,114,2,79.7,199.27,199.27
102831,8647,114,2,79.7,199.27,181.35
102832,8574,114,2,79.7,199.27,181.35
102833,8679,114,4,79.7,199.27,181.35
102834,8578,114,4,79.7,199.27,199.27
102835,8682,115,38,5.01,10.03,10.03
102836,8576,115,62,5.01,10.03,9.27
102837,8680,115,42,5.01,10.03,10.03
102838,8583,115,28,5.01,10.03,10.03
102839,8577,115,118,5.01,10.03,10.03
102840,8579,115,12,5.01,10.03,10.03
102842,8590,1,108,4.0,6.0,5.5
102843,8592,1,114,4.0,6.0,6.0
102844,8650,1,100,4.0,6.0,6.0
102845,8597,1,64,4.0,6.0,5.5
102846,8591,1,58,4.0,6.0,5.5
102847,8603,1,54,4.0,6.0,6.0
102849,8622,1,50,4.0,6.0,5.5
102850,9192,2,46,9.22,11.98,11.3
102852,8589,2,40,9.22,11.98,11.3
102853,8610,2,42,9.22,11.98,11.98
102854,8600,2,46,9.22,11.98,11.98
102858,8650,2,44,9.22,11.98,11.98
102859,8621,2,50,9.22,11.98,11.98
102861,9190,2,50,9.22,11.98,11.3
102862,8616,2,70,9.22,11.98,11.98
102863,9191,2,50,9.22,11.98,11.3
102865,8596,3,44,15.93,21.98,20.47
102866,8594,3,24,15.93,21.98,21.98
102867,8651,3,36,15.93,21.98,20.47
102870,8653,3,50,15.93,21.98,21.98
102871,8592,3,48,15.93,21.98,21.98
102872,8591,3,28,15.93,21.98,20.47
102873,9193,3,62,15.93,21.98,20.47
102874,8589,3,54,15.93,21.98,20.47
102875,8624,4,46,5.0,7.0,6.5
102876,9191,4,76,5.0,7.0,6.5
102877,8650,4,64,5.0,7.0,7.0
102878,8590,4,60,5.0,7.0,6.5
102880,8653,4,62,5.0,7.0,7.0
102881,8660,4,54,5.0,7.0,7.0
102882,8603,4,36,5.0,7.0,7.0
102883,8623,4,60,5.0,7.0,6.5
102885,8598,4,46,5.0,7.0,7.0
102887,8655,5,36,34.97,50.0,50.0
102888,8597,5,22,34.97,50.0,46.24
102889,8653,5,22,34.97,50.0,50.0
102890,8623,5,20,34.97,50.0,46.24
102892,8609,5,20,34.97,50.0,50.0
102893,8594,5,18,34.97,50.0,50.0
102894,8601,5,26,34.97,50.0,50.0
102895,8591,5,18,34.97,50.0,46.24
102896,8590,5,34,34.97,50.0,46.24
102897,8622,6,10,85.11,120.0,111.27
102901,8589,6,10,85.11,120.0,111.27
102902,8604,6,10,85.11,120.0,111.27
102905,9190,7,22,46.38,64.0,59.59
102907,8660,7,22,46.38,64.0,64.0
102908,8622,7,26,46.38,64.0,59.59
102909,8589,7,24,46.38,64.0,59.59
102910,8597,7,26,46.38,64.0,59.59
102911,8603,7,20,46.38,64.0,64.0
102914,8652,7,22,46.38,64.0,64.0
102915,9193,7,26,46.38,64.0,59.59
102916,8606,8,22,75.0,129.0,115.5
102917,8652,8,24,75.0,129.0,129.0
102918,9194,8,24,75.0,129.0,129.0
102919,8592,8,26,75.0,129.0,129.0
102921,8622,8,38,75.0,129.0,115.5
102922,9193,8,28,75.0,129.0,115.5
102923,8623,8,18,75.0,129.0,115.5
102924,8601,8,22,75.0,129.0,129.0
102925,8653,8,40,75.0,129.0,129.0
102928,8660,9,16,9.0,11.97,11.97
102929,8594,9,16,9.0,11.97,11.97
102930,8589,9,12,9.0,11.97,11.22
102931,8622,9,18,9.0,11.97,11.22
102932,8650,9,26,9.0,11.97,11.97
102935,8652,9,14,9.0,11.97,11.97
102936,9193,9,18,9.0,11.97,11.22
102937,8590,9,30,9.0,11.97,11.22
102938,9190,9,16,9.0,11.97,11.22
102939,8601,10,28,10.0,17.0,17.0
102942,8596,10,40,10.0,17.0,15.25
102943,9193,10,32,10.0,17.0,15.25
102944,8598,10,36,10.0,17.0,17.0
102945,9191,10,36,10.0,17.0,15.25
102946,8600,10,38,10.0,17.0,17.0
102947,8651,10,32,10.0,17.0,15.25
102948,8592,11,16,250.0,350.0,350.0
102949,8656,11,14,250.0,350.0,350.0
102950,8660,11,18,250.0,350.0,350.0
102951,8614,11,16,250.0,350.0,325.0
102953,8591,11,18,250.0,350.0,325.0
102954,8619,11,18,250.0,350.0,350.0
102955,8650,11,14,250.0,350.0,350.0
102956,9194,12,28,473.07,615.0,533.15
102957,8652,12,34,473.07,615.0,591.54
102958,8615,12,38,473.07,615.0,579.52
102960,8659,12,40,473.07,615.0,589.65
102961,8601,12,28,473.07,615.0,586.69
102962,8610,12,38,473.07,615.0,615.0
102963,8654,12,38,473.07,615.0,533.8
102964,8651,12,34,473.07,615.0,579.52
102966,8624,12,32,473.07,615.0,579.52
102967,8653,13,36,392.57,529.98,430.61
102970,8595,13,36,392.57,529.98,495.64
102972,9192,13,36,392.57,529.98,495.64
102973,8657,13,28,392.57,529.98,529.98
102975,8616,13,28,392.57,529.98,454.98
102976,8624,14,40,476.0,595.0,565.25
102978,9193,14,50,476.0,595.0,565.25
102979,8604,14,40,476.0,595.0,565.25
102980,8622,14,48,476.0,595.0,565.25
102981,8600,14,26,476.0,595.0,585.64
102982,8650,14,46,476.0,595.0,533.88
102985,8598,15,22,490.0,735.0,620.35
102986,8603,15,14,490.0,735.0,735.0
102988,8591,15,16,490.0,735.0,673.75
102989,9190,15,32,490.0,735.0,673.75
102990,8597,15,14,490.0,735.0,673.75
102992,8598,16,86,1.0,2.0,2.0
102993,8594,16,94,1.0,2.0,2.0
102994,8653,16,98,1.0,2.0,2.0
102995,8597,16,70,1.0,2.0,1.75
102996,8649,16,92,1.0,2.0,1.75
102997,8591,16,58,1.0,2.0,1.75
102998,8651,16,112,1.0,2.0,1.75
102999,8590,16,118,1.0,2.0,1.75
103000,8616,17,46,60.0,84.0,84.0
103001,9193,17,48,60.0,84.0,78.0
103002,8623,17,24,60.0,84.0,78.0
103003,8613,17,42,60.0,84.0,78.0
103004,8621,17,30,60.0,84.0,84.0
103006,8590,17,24,60.0,84.0,78.0
103011,8618,17,40,60.0,84.0,84.0
103012,8652,17,38,60.0,84.0,84.0
103013,8649,17,46,60.0,84.0,78.0
103014,8607,17,48,60.0,84.0,84.0
103015,8609,17,24,60.0,84.0,84.0
103016,8659,18,42,86.0,129.0,129.0
103017,8592,18,46,86.0,129.0,129.0
103020,8606,18,52,86.0,129.0,118.25
103021,8595,18,40,86.0,129.0,118.25
103024,8650,18,40,86.0,129.0,129.0
103026,8601,18,50,86.0,129.0,129.0
103027,8600,18,28,86.0,129.0,129.0
103028,8652,18,48,86.0,129.0,129.0
103029,8616,18,48,86.0,129.0,129.0
103030,9193,18,54,86.0,129.0,118.25
103031,8595,19,68,150.0,240.0,217.5
103034,8650,19,66,150.0,240.0,240.0
103036,8603,19,40,150.0,240.0,240.0
103037,9194,19,78,150.0,240.0,216.53
103039,8651,19,56,150.0,240.0,217.5
103040,8597,19,36,150.0,240.0,217.5
103041,8600,20,18,78.55,109.98,109.98
103044,8594,20,20,78.55,109.98,109.98
103045,8589,20,20,78.55,109.98,102.13
103046,8623,20,38,78.55,109.98,102.13
103047,8595,20,34,78.55,109.98,102.13
103048,8596,20,30,78.55,109.98,102.13
103049,8598,20,38,78.55,109.98,109.98
103050,8601,20,24,78.55,109.98,109.98
103052,8660,21,28,29.17,35.0,35.0
103053,8590,21,34,29.17,35.0,33.54
103054,8598,21,36,29.17,35.0,35.0
103055,9193,21,38,29.17,35.0,33.54
103056,9194,21,22,29.17,35.0,35.0
103057,8596,21,32,29.17,35.0,33.54
103058,8591,21,18,29.17,35.0,33.54
103059,9191,21,20,29.17,35.0,33.54
103060,8623,21,16,29.17,35.0,33.54
103061,9192,21,34,29.17,35.0,33.54
103063,8651,22,16,10.0,15.0,13.75
103064,8601,22,12,10.0,15.0,15.0
103065,8649,22,12,10.0,15.0,13.75
103066,8591,22,8,10.0,15.0,13.75
103069,8592,22,14,10.0,15.0,15.0
103070,9191,23,10,65.33,97.98,89.81
103071,8603,23,8,65.33,97.98,97.98
103073,8653,23,12,65.33,97.98,97.98
103074,8598,23,10,65.33,97.98,97.98
103075,8589,23,10,65.33,97.98,89.81
103076,8651,23,8,65.33,97.98,89.81
103077,8592,24,32,62.5,75.0,75.0
103078,8624,24,50,62.5,75.0,71.87
103079,8650,24,40,62.5,75.0,75.0
103081,8594,24,66,62.5,75.0,75.0
103083,8591,24,42,62.5,75.0,71.87
103087,8600,24,56,62.5,75.0,75.0
103088,8603,25,24,166.66,250.0,250.0
103089,8650,25,26,166.66,250.0,250.0
103091,8651,25,22,166.66,250.0,229.16
103092,9190,25,32,166.66,250.0,229.16
103093,9191,25,22,166.66,250.0,229.16
103094,8594,25,42,166.66,250.0,250.0
103095,8590,25,26,166.66,250.0,229.16
103096,8609,25,32,166.66,250.0,250.0
103097,8606,26,16,213.33,319.98,293.32
103099,9192,26,18,213.33,319.98,293.32
103100,8658,26,16,213.33,319.98,293.32
103101,8607,26,24,213.33,319.98,319.98
103102,8616,26,20,213.33,319.98,319.98
103103,8612,26,18,213.33,319.98,319.98
103105,8609,26,12,213.33,319.98,319.98
103106,9193,26,18,213.33,319.98,293.32
103107,8604,26,20,213.33,319.98,293.32
103108,8651,27,32,238.88,430.0,382.22
103110,9194,27,22,238.88,430.0,430.0
103111,8653,27,18,238.88,430.0,430.0
103112,8652,27,36,238.88,430.0,430.0
103113,8600,27,20,238.88,430.0,430.0
103114,8649,27,24,238.88,430.0,382.22
103115,9190,27,28,238.88,430.0,382.22
103116,9191,27,30,238.88,430.0,382.22
103118,8607,28,34,24.0,30.0,30.0
103119,9194,28,28,24.0,30.0,30.0
103120,8609,28,18,24.0,30.0,30.0
103121,8597,28,28,24.0,30.0,28.5
103122,8652,28,28,24.0,30.0,30.0
103123,8650,28,28,24.0,30.0,30.0
103124,8623,28,26,24.0,30.0,28.5
103125,8621,28,28,24.0,30.0,30.0
103126,8658,28,16,24.0,30.0,28.5
103127,8618,28,20,24.0,30.0,30.0
103128,8609,29,24,41.18,70.0,70.0
103129,8615,29,26,41.18,70.0,62.79
103130,8624,29,30,41.18,70.0,62.79
103131,8590,29,24,41.18,70.0,62.79
103133,8658,29,22,41.18,70.0,62.79
103136,8623,29,18,41.18,70.0,62.79
103137,8618,29,24,41.18,70.0,70.0
103138,9191,29,28,41.18,70.0,62.79
